   2.4606763e+06   9.3098850e-01  -5.2006334e-01  -1.4587880e-01  -8.2769541e-02
   2.4606773e+06   9.2817217e-01  -5.2201085e-01  -1.4561123e-01  -7.9348500e-02
   2.4606783e+06   9.2535959e-01  -5.2389801e-01  -1.4528963e-01  -7.5910469e-02
   2.4606793e+06   9.2255183e-01  -5.2572437e-01  -1.4491410e-01  -7.2456323e-02
   2.4606803e+06   9.1974994e-01  -5.2748950e-01  -1.4448477e-01  -6.8986936e-02
   2.4606813e+06   9.1695498e-01  -5.2919297e-01  -1.4400179e-01  -6.5503178e-02
   2.4606823e+06   9.1416801e-01  -5.3083439e-01  -1.4346532e-01  -6.2005915e-02
   2.4606833e+06   9.1139008e-01  -5.3241336e-01  -1.4287558e-01  -5.8496009e-02
   2.4606843e+06   9.0862224e-01  -5.3392952e-01  -1.4223277e-01  -5.4974318e-02
   2.4606853e+06   9.0586555e-01  -5.3538251e-01  -1.4153716e-01  -5.1441696e-02
   2.4606863e+06   9.0312104e-01  -5.3677200e-01  -1.4078902e-01  -4.7898989e-02
   2.4606873e+06   9.0038976e-01  -5.3809768e-01  -1.3998864e-01  -4.4347042e-02
   2.4606883e+06   8.9767275e-01  -5.3935924e-01  -1.3913636e-01  -4.0786693e-02
   2.4606893e+06   8.9497102e-01  -5.4055640e-01  -1.3823252e-01  -3.7218773e-02
   2.4606903e+06   8.9228561e-01  -5.4168889e-01  -1.3727750e-01  -3.3644108e-02
   2.4606913e+06   8.8961753e-01  -5.4275646e-01  -1.3627169e-01  -3.0063520e-02
   2.4606923e+06   8.8696779e-01  -5.4375888e-01  -1.3521554e-01  -2.6477823e-02
   2.4606933e+06   8.8433740e-01  -5.4469593e-01  -1.3410948e-01  -2.2887825e-02
   2.4606943e+06   8.8172734e-01  -5.4556741e-01  -1.3295399e-01  -1.9294328e-02
   2.4606953e+06   8.7913860e-01  -5.4637314e-01  -1.3174957e-01  -1.5698127e-02
   2.4606963e+06   8.7657217e-01  -5.4711295e-01  -1.3049675e-01  -1.2100011e-02
   2.4606973e+06   8.7402899e-01  -5.4778668e-01  -1.2919607e-01  -8.5007635e-03
   2.4606983e+06   8.7151003e-01  -5.4839421e-01  -1.2784810e-01  -4.9011596e-03
   2.4606993e+06   8.6901624e-01  -5.4893541e-01  -1.2645344e-01  -1.3019689e-03
   2.4607003e+06   8.6654854e-01  -5.4941018e-01  -1.2501271e-01   2.2960457e-03
   2.4607013e+06   8.6410786e-01  -5.4981843e-01  -1.2352656e-01   5.8921280e-03
   2.4607023e+06   8.6169510e-01  -5.5016009e-01  -1.2199565e-01   9.4855279e-03
   2.4607033e+06   8.5931116e-01  -5.5043511e-01  -1.2042066e-01   1.3075502e-02
   2.4607043e+06   8.5695692e-01  -5.5064343e-01  -1.1880232e-01   1.6661313e-02
   2.4607053e+06   8.5463325e-01  -5.5078504e-01  -1.1714135e-01   2.0242229e-02
   2.4607063e+06   8.5234100e-01  -5.5085993e-01  -1.1543852e-01   2.3817526e-02
   2.4607073e+06   8.5008101e-01  -5.5086809e-01  -1.1369459e-01   2.7386485e-02
   2.4607083e+06   8.4785410e-01  -5.5080955e-01  -1.1191039e-01   3.0948390e-02
   2.4607093e+06   8.4566108e-01  -5.5068434e-01  -1.1008671e-01   3.4502535e-02
   2.4607103e+06   8.4350274e-01  -5.5049250e-01  -1.0822442e-01   3.8048215e-02
   2.4607113e+06   8.4137985e-01  -5.5023411e-01  -1.0632437e-01   4.1584733e-02
   2.4607123e+06   8.3929317e-01  -5.4990924e-01  -1.0438744e-01   4.5111396e-02
   2.4607133e+06   8.3724343e-01  -5.4951798e-01  -1.0241455e-01   4.8627514e-02
   2.4607143e+06   8.3523136e-01  -5.4906043e-01  -1.0040661e-01   5.2132402e-02
   2.4607153e+06   8.3325766e-01  -5.4853672e-01  -9.8364568e-02   5.5625379e-02
   2.4607163e+06   8.3132301e-01  -5.4794698e-01  -9.6289384e-02   5.9105767e-02
   2.4607173e+06   8.2942807e-01  -5.4729136e-01  -9.4182038e-02   6.2572892e-02
   2.4607183e+06   8.2757348e-01  -5.4657001e-01  -9.2043526e-02   6.6026080e-02
   2.4607193e+06   8.2575987e-01  -5.4578312e-01  -8.9874863e-02   6.9464662e-02
   2.4607203e+06   8.2398785e-01  -5.4493087e-01  -8.7677080e-02   7.2887969e-02
   2.4607213e+06   8.2225798e-01  -5.4401346e-01  -8.5451222e-02   7.6295334e-02
   2.4607223e+06   8.2057084e-01  -5.4303112e-01  -8.3198351e-02   7.9686090e-02
   2.4607233e+06   8.1892696e-01  -5.4198407e-01  -8.0919543e-02   8.3059572e-02
   2.4607243e+06   8.1732686e-01  -5.4087255e-01  -7.8615889e-02   8.6415111e-02
   2.4607253e+06   8.1577103e-01  -5.3969682e-01  -7.6288494e-02   8.9752041e-02
   2.4607263e+06   8.1425994e-01  -5.3845715e-01  -7.3938472e-02   9.3069693e-02
   2.4607273e+06   8.1279405e-01  -5.3715383e-01  -7.1566952e-02   9.6367395e-02
   2.4607283e+06   8.1137378e-01  -5.3578714e-01  -6.9175075e-02   9.9644474e-02
   2.4607293e+06   8.0999953e-01  -5.3435740e-01  -6.6763990e-02   1.0290025e-01
   2.4607303e+06   8.0867169e-01  -5.3286494e-01  -6.4334856e-02   1.0613405e-01
   2.4607313e+06   8.0739062e-01  -5.3131008e-01  -6.1888843e-02   1.0934518e-01
   2.4607323e+06   8.0615663e-01  -5.2969318e-01  -5.9427126e-02   1.1253296e-01
   2.4607333e+06   8.0497005e-01  -5.2801461e-01  -5.6950889e-02   1.1569668e-01
   2.4607343e+06   8.0383116e-01  -5.2627473e-01  -5.4461323e-02   1.1883565e-01
   2.4607353e+06   8.0274021e-01  -5.2447395e-01  -5.1959621e-02   1.2194916e-01
   2.4607363e+06   8.0169746e-01  -5.2261266e-01  -4.9446984e-02   1.2503649e-01
   2.4607373e+06   8.0070310e-01  -5.2069128e-01  -4.6924615e-02   1.2809691e-01
   2.4607383e+06   7.9975732e-01  -5.1871025e-01  -4.4393719e-02   1.3112970e-01
